title,comment,label
김어준의 다스뵈이다 71회 유시민 도올 그리고 아베바보,고맙습니다  구독 추천 필수 일본불매운동으로 21세기 독립운동에 힘을 모으는 국민분들께 진심으로 고맙습니다  이야 이거 예전에 대선 전에 올타임올스타 이후로 올스타 총출동이네 기대만발입니다  김총수님 열일하시는 모습언제나 감사합니다 유시민 이사장님 활짝 웃는 모습 너무 보기 좋네요감사합니다  다음총선은 반민특위대박  김용옥 선생 강의와 호사카유지 최배근 교수 부분만이라도 일본어 자막 달아서 일본인들이 볼 수 있게 했으면 합니다,1
김어준의 다스뵈이다2024총선 304회 조국 쇼핑 믿는대로 된다 겁먹은 한동훈,사전투표소 찾기선관위 홈페이지 httpinfonecgokrmainshowDocumentxhtmlelectionId0020240410topMenuIdBIsecondMenuIdBIAP01  투표마렵다 다음주까지 못기다리겠어서 사전투표 하려고 합니다 젊은층들 다 일어나라아아  보령에 사는  대학교 과친구 찾아서 나소열 후보님 투표 독려전화했습니다   베트남 호치민에서 투표 끝냈습니다 왕복 4시간이 아깝지 않게 좋은결과 있었음 합니다 끝까지 화이팅 입니다  전은수 눈물나게 잘합니다국회로보냅시다,1
김어준의 다스뵈이다 340회 만약 계엄에 성공했더라면 김건희의 이모들 딥시크는 기회다,모든시민들이 모든질문을하자 대한민국의 미래를위해서   이명수 기자님과 서울의 소리 응원합니다 무지 소액이지만 매월 마이너스 인생임을 감안해서 큰맘 먹고 후원금도 송금했습니다 수확하고 배달하면서도 틈틈이 겸공과 서울의 소리 통해 세상의 흐름에 동참하고 있습니다 저희처럼 생업에 매달리느라 직접 나서지 못하는 많은 국민들 대신해서 소리내어 주셔서 항상 감사하고 있습니다 지금처럼 흔들리지 않고 불의에 맞서서 저희처럼 보이지 않는 곳에서 공정하고 바람직한 사회를 꿈꾸는 소박한 국민들 대변해주시면 감사하겠습니다  박태웅 의장님 말씀들으면 항상 코끝이 찡해집니다 생각하게 해주셔서 감사 질문 할께여  질문을 받아서 풀어나가는 나라 너무 기대됩니다  봉지욱 이명수 박형광 장인수 이런 기자님들은 이시대에 독립투사입니다  항상 조심하시고 힘내세요,1
김어준의 다스뵈이다 82회 KBS 최후통첩 그리고 익스큐즈미,주광덕은 모든 유출사건에 있었다  판결문유출사건 김명수 대법원장후보의 회의녹취 조국 사태까지 이런데도 주광덕과 커넥션이 없다고  시민은 조국을 선택 했습니다 정당에 소속된 의원은 시민을 선택하던지  언론을 선택하던 결정 해야 할 겁니다  무조건 좋아요 누르고 시작  대한민국 예능  뉴스 다 합해도 다뵈뉴공보다 안댐  진짜 최고  뉴스공장알릴레오저널리즘토크쇼J KTV대한민국 정부대한민국 청와대 서울의소리시사타파팩트TV등 진실을 알리는 모든 방송들응원합니다 구독 좋아요로 응원합시다,1
김어준의 다스뵈이다 307회 정치인 조국 영수회담 우리 남편 바보,오페라 맛 좀 봐라 2024년 67월 공연 앵콜공연 예매10시 정각 오픈 httpsmarketddanzicomshoplistphpcate0Q    날짜별 예매 링크          지옥의 오르페  호프만 이야기  토요일      6월 1일 httpsmarketddanzicomshopviewphpindexno186144553cate0Q  6월 8일 httpsmarketddanzicomshopviewphpindexno186144554cate0Q  6월 15일 httpsmarketddanzicomshopviewphpindexno186144556cate0Q  6월 22일 httpsmarketddanzicomshopviewphpindexno186144557cate0Q  7월 6일 httpsmarketddanzicomshopviewphpindexno186144559cate0Q  7월 13일 httpsmarketddanzicomshopviewphpindexno186144561cate0Q  7월 20일 httpsmarketddanzicomshopviewphpindexno186144562cate0Q    카발레리아 루스티카나  팔리아치앵콜 공연  화요일      6월 11일 httpsmarketddanzicomshopviewphpindexno186144555cate0Q  6월 25일 httpsmarketddanzicomshopviewphpindexno186144558cate0Q  7월 9일 httpsmarketddanzicomshopviewphpindexno186144560cate0Q  김명신을 구속하라  다들  대기하고 있어라  채상병특검 거부하면  출동이다  윤석열의 업적 1 국힘 뽀개기 2 국가 경제 뽀개기 3 의료체계 뽀개기 4 사법질서 뽀개기 5 김건희 일가 재산 불리기 그 외 이태원 참사 핵폐기수 방류 일조 심리적 핵 공유 심리적 G8 실질적 C8 등등  스윗한 목소리에  품격있는  언어   조국님  계셔서  감사합니다,1
김어준의 다스뵈이다 244회 겸손은힘들다 개봉박두 유시민 계약하다 윤석열에 바란다,9일 겸손은 힘들다 뉴스공장 기다리면서 다스뵈이다 본방사수 합니다  다스뵈이다가 무척 기다려졌습니다 뉴공을 듣지 못해서 인 것 같습니다 반갑습니다  대한민국 뉴스 보기는 너무 힘들어요 하루빨리 탄핵으로  김총수가 앞장서줘요  털보오빠 화이팅  저는 칠십을 반라보는 경상도 할매 람니다 공장장님에 명케하고 호탕한 우숨소리가 넘넘 훌륭해서 반했어요 난생처음 구독이라는 것을 했어요 매일 보고싶어서요 올해도 무탈하게 보내세요   신유진의 소망 확답이네요 ,1
김어준의 다스뵈이다 237회 오빠 나가 나가 윤석열 지지율 20 대장동 수사 개뻥,10 29이태원 참사 희생자를 위한 국가배상청구 소송인단 모집  httpsurlkrw1mh6k 굿로이어스 홈페이지 httpwwwtjfirmcom  일본 우익의 뜻대로 움직인 거네요 미국과 일본은 자신들의 이익에따라 영리하게 움직이고 우리는 총알받이가 됐군요 슬프네요 나라가  이렇게 엉망이 되어가고 언론은 아첨이나하고 있구요 어쩌면 좋을까요  이번 월드컵은 무조건 MBC 로   전변호사님 고맙습니다유가족에게  큰 힘이 될것입니다  호사카유지 교수님 정말 보물같은 존재다,1
김어준의 다스뵈이다2024총선 298회 조국신당이 변수다 한동훈의 스타카토 김어준 일정발표,더 뷰티플김어준 플러스  돌아온 탁현민의 첫번째 기획 김어준 대통섭 버라이어티쇼 httpsmmarketddanzicomshopviewphpindexno186144505  김명신을 구속하라  방청석의 젊은 청년들보는 것 만으로도 흐뭇합니다 잠시 암울한  세상 저 청년들이 바꿔나갈 것이라 믿어 의심치 않습니다  맞습니다이번선거이겨야합니다우리는검찰독재싫습니다  여론조사가 그렇다 해도 불안하긴 합니다 30년 민주당 지지한 사람으로서 박그네 때 이명박굥때좌절을 맞받기때문에 꼭 투표하고 결과로 이여지길 바랍니다,1
김어준의 다스뵈이다 280회 조국의 미래 이재명은 죄가 없다 김어준 초대형 공연 이렇게 한다,우리는이재명조국보유국이다  가족 지인 모두모두 탄원서에 서명합시다   나라다운 나라를 위해 끝까지 싸워서 이겨냅시다 깨시민 동지들 힘내세요  조국교수님께선 이미검증이끝난분 기다리겠읍니다 빨리뵐수있기를 간절히기다리겠읍니다  이재명은 이 고난을 견디고 견디고 또 견뎌야 합니다,1
김어준의 다스뵈이다2024총선 300회 4억짜리 여론조사 윤석열 심판하러 왔잖니 배신자는 꼭 이겨야 한다,1만 구독 가즈아  복기복기복기왕TV httpswwwyoutubecomvsboktv  어기구 TV httpswwwyoutubecomTVwq9bi  이재관TV httpswwwyoutubecom2jaegwan   한영태 TV httpsyoutubecomuserws3ry9qk8w  더불어민주당 이윤희와 함께 httpsyoutubecomuserjz3co4iz9w  정석원tv httpsyoutubecomSugwonJ  황태성 더불어민주당 김천시국회의원후보 httpsyoutubecomnaya25662  김철호TV httpsyoutubecomgumichk  포항김상헌TV httpsyoutubecomuseryc2uy4ib9u   춘천허영TV httpswwwyoutubecomhuhyoung  원창묵 httpswwwyoutubecomusersv8fb4jc4h  김도균TV httpswwwyoutubecom3Startv  김중남TV httpswwwyoutubecomJungnam   박경미TV  httpswwwyoutubecomTVwq7jj  변광용TV  httpswwwyoutubecombkyongtv  채현일TV  httpswwwyoutubecomTVyr2qq  황정아TV  httpswwwyoutubecomhwangjunga2024  류삼영TV  httpswwwyoutubecomdongjak630  이재명 대표의 고향 경북은 진짜 짠한 지역이다 13개 지역구 중 4개 지역구는 아직 민주당 후보가 없다 4석은 싸워 보지도 못하고 고스란히 국힘에 헌납한다 민주당 간판으로 출마하는 것 자체가 대단한 결단이다  총수 아니었으면 험지 나가는 후보들을 제가 어찌 알겠어요 후보님들 지치지 마시고 끝내 승리하리라 믿습니다  후보님들의 간절한 구호에 눈물납니다  와 경북 당선되면 찐 대박 나라가 디비진다 역대 이렇게 심각한 정부는 없다 법을 다루는 공무원은 이름을 가리는 한이 있을지언정 중립적이어보려해도 어려운 조직이다 그런데 편향성을 가지고 이렇게 대통까지 온 것은 법 질서 파괴를 뜻한다  경북지역 후보분들 방송 너무 인상깊게 봤습니다 괴거에 투표결과를 두고 경북 지역비하 말들을 썼던 제 자신이 너무 부끄러워지는걸 느꼈습니다 진심을 담은 노력을 하는 분들이 있다는걸 기억하고 지지하겠습니다,1
김어준의 다스뵈이다 350회 한덕수 미래 매국노 감옥 해먹을 결심,다 필요없고 일단 대법관들 탄핵을 먼저 해야한다  대법관 10명  탄핵하라 탄핵하라 탄핵하라 탄핵하라  항상 최악을 생각하고 대비하자  윤건희최은순 전재산 몰수해야지  내가 50대 후반에 돈내며 당에 가입은 처음입니다   그것도 조희대가 당에 가입하고 권리당원이 되어야 나라를 지키는 중요한 일이라는 사실을 깨닫게 했네요  권리당원으로서 이재명후보를 적극 지지합니다,1
김어준의 다스뵈이다 356회 철학자의 명비어천가 특검 이렇게 수사하라,총수님 늘 건강하시고 행복하세요  판사검사 군인공무원등 공적업무를 수행하는 모든이들의 처우개선이 선행 되어야하고  공무집행에 비리나 부정이 있을때는 일벌백계의 조치를 취하여 파면 및 연금취소등 징벌적 징계를 해야한다 그리고 예를들어 정상적인 퇴직후에도 23년간 최소한의 급여 성격의 단기연금지급과 함께 전관예우 예방차원으로 퇴직후 35년간 취업금지를 해야한다는 취지의 입법이 이루어져야 한다  지금이 아니면 어느세월에 하겠나  지난 3년간 국정파탄 경제파탄 안보파탄 외교파탄 민생파탄 국민들 갈라치기하고 혐오 조장하고 약자 멸시한 윤석열 김건희 국짐당 검찰은 특검을 통해 죄를 낱낱이 파헤치고 엄격하게 응징하기를 희망합니다  100모든사건은 김건희가 다 이어져있다  내란관련 툭검으로 지귀연과  심우정은 하루빨리 수사해야   마약관련 심우정을 철저히 수사하라,1
김어준의 다스뵈이다 288회 엑스포 실패 이유 서울의 봄 김건희의 가방,12월 4일 2023년 마지막 조국의 북콘서트 httpsyoutubeJUc9XsnLugM  김대중 대통령이야 말로 영웅이시네요  김대중 대통령님 존경 합니다 조국을 위해 억울하게 3번아다 죽을 고비을 넘기시고 정말 나라을 위해 고생을 너무 많이 하셨습니다 사랑 합니다  진보를 모독했다는 말 맞네요 2차가해라는 프레임으로 막혀버린 공론의 장을 열어야 한다는 용감한 의견 개진 응원합니다  역사에 남을 위대한 김대중,1
밭 갈아야 하는 대상 알려드림 Shorts,전남친 전여친 전남편 행인들   전남친 전여친  마지막에  그냥 행인들  유작가님   다 허용돼 있습니다    미친척 행인에게 말걸었어요 혼자 가는 행인에게다행히 뜻이 맞았다는격려받았어요  어준씨 말듣고 다허용돼 있는 분들에게 밭갈았어야했 어요  김어준 랩퍼로 쇼미더머니  도전이 시급합니다,1
김어준의 다스뵈이다 224회 입만 열면 거짓말 한동훈과 이준석 공통점 이게 다 윤석열 때문이다,포기하지 맙시다  느리지만 나아갈 것이라는 점을 믿고  탄핵 분위기가 빨리 무르익어야 할탠데  저들의 거짖을 주렁주렁 감자 캐어내듯 캐어내어 진실을 정확히 알려주는 김어준의 다스뵈이다  감사 감사합니다   출근시간을 11시로 늦춘건 아직도 검사라는 직장인의 마음가짐을 버리지 못한거라고 봅니다 공무원이나 대통령이 무슨일을 하는 사람들인지 아직 모르고 있는거라 생각됩니다  절망적인 나라 현실에 하루에도 몇번씩 분통이 터지지만총수님이 있어 버탑니다 다뵈 뉴공 화이팅,1
김어준의 다스뵈이다 347회 무죄 이재명 풀스윙 민주당 우리편 이재용, 탄핵하라  옷만 입는다고 재판관이냐 헌재 재판관들 법을 내팽개친 수준 이하의 정치질에 짜증난다 증말  하루 빨리 대한민국이 정상화 되기를 바랍니다 항상응원합니다  신장식의원 화이팅 공감 의회독재 아니다 국민이 주권자 국민대표 민주야당의원들 그리고 대표 국회의장 이후 우리나라를 권능으로 다스려야한다 다음주 월화부터 시작한 다 차관은 의결권이 없다 윤10은 결코 돌아올수 없다 풀수윙 시작된다  헌재는 반드시 없애야 합니다 국민과 민주주의를 파괴하는 기관 ,1
김어준의 다스뵈이다 352회 밤의 공보관 지귀연 대선과 518 총수노래 선정해주세요,비오는 오늘 더뷰티풀 티셔츠 입은 남자분 뒷모습 보고 너무 반갑고 신기방기해서  그분이 안보일때 까지 딸랑구랑 길에 서서 한참을 바라봤네요  지금 이시국에 이재명이 이순신 장군이라면 김어준은 거북선이다  고맙다 어준이형  김대중 대통령 노무현 대통령 문재인 대통령 이재명 대통령  다가올 행복한 시간 18일 남았네요 끝까지 경호 철저히   아침을 뉴스공장으로시작합니다  김어준공장장  나라를살리시는분이죠  특검을 100번해도 판사가 지귀연 조희대면 내란 단죄 못합니다  특별재판부 설치는 선택이 아닌 필수입니다 내란 특별재판부 청원 현재 18768명 아직 서명 안하셨다면 동참 부탁드립니다,1
김어준의 다스뵈이다 199회 윤석열은 형 카드에 죽어 샤이 이재명 중동순방K9판매 그 뒷담화,언론이 이재명을 보도해주지 않으니 보수층에게 이재명이 직접 보여주기 위해 양자토론이든 대장동 토론이든 이재명은 하자는 거지 죽일 놈의 포탈 조중동  이재명 연설은 자꾸  따뜻한 눈물로 감동입니다  이재명의 시장 연설 시댁 단체 챗방에 공유하고 싶다하악하악  요즘 뉴스보기 겁나요 그래도 이재명 후보님끝가지 응원합니다  제발 이번은 기필코 이겨야 하는데,1
김어준의 다스뵈이다 249회 한동훈 대 정봉주 검찰의 불러뽕 50억 시찌구리,쑥스러워하시는 정세현 장관님 이시대의 참 어른이십니다 저도 읽도록 하겠습니다 항상 건강하십시요  부패한 판사는 산채로 껍질을 벗겨 판사석 깔개로 만들어 후임판사들에게 부정부패에 대한 경각심을 일깨워야한다 페르시아왕 캄비세스가 했던거처럼  판검사출신의 정치금지 꼭 법안 추진하시길 바랍니다  총선 완승 정의는 우리가 바로 세웁시다  정세현 장관님 저 5권 샀습니다 고맙습니다 주변에 선물하고 싶은 책을 써주셔서 고맙습니다 장관님 오래오래 건강하세요 어르신께 위로받는 한 사람 올립니다 감사합니다,1
김어준의 다스뵈이다2024총선 297회 어이 한동훈 미안해 충청3인방 충격이에유 클린스만 퇴출,어른들의 잘못입니다 우리를 행복하게 해준 선수들 사랑해 주세요  충청도에 인재영입 제대로 했네요아주 3분다 확실하십니다 보는내내 흐뭇합니다파이팅합시다  김어준 총수님 감사합니다  충청팀빠이팅특히17호 김제선님 꼭 구청장 되셔요  정봉주 반드시 꼭 국회입성 해야합니다,1
김어준의 다스뵈이다 103회 단 하나의 구호 단 하나의 번호 단 하나의 사표도 없이,단 하나의 표로 단 하나뿐인 대통령을 지키자 투표 잘합시다  단 하나의 배가  단 하나의 항적으로 움직여서  단 한 번의 사고를 냈는데  정부 해군 관측센터에서 내놓은 데이터는 모두 다르다 총선은 한일전  다스뵈이다 좋을거니까 가카 세번 배웅할방송  이게 시바 모든 불행에 단초다  단 하나 정의당 버리고 가야한다 정의당 기다릴 시간 없다,1
김어준의 다스뵈이다 317회 복덩어리 한동훈 삼부 체크무늬 트럼프가 온다,우선순위를 알아야 언론부터 안바꿈 개혁은 힘들다  역사를 잊은 민족에게 미래는 없다 잊지말자 대한민국의 역사를  진심 우리나라가 국민이 이 역경을  잘 이겨냈으면 좋겠습니다  보고있자니 답답하고 소화가 안되고 전 윤을 찍지도 않았으니 더 미치겠군요 한시도 꼴이 보기싫은데  항상 우리를 깨어있게 해주셔서 감사합니다,1
김어준의 다스뵈이다 322회 원조오빠 남진 거친남자 동훈 원정유세 데이비드,이러다 독도 빼앗긴다  진짜 탄핵해야 해  국회의원 국민소환제 만듭시다  남진 선생님 너무재밌습니다    민주당 간사 김승원의원님 홧팅,1
17 한동훈은 왜 여자들에게 인기가 없나요 여론조사꽃 다스뵈이다 shorts,다스뵈이다 271회 풀버전 httpsyoutubeC0b8Qatk6A 여론조사꽃 구독 wwwflowerresearchcom  찐따인데 좋아하겠냐  경박한 사람 싫어합니다오락부장도 아니고 반에 상대 안해주는 까불이  초딩처럼 말싸움에 지지않으려하고못난놈이 지 잘난줄 아는 넘을 왜 좋아함잘난 놈도 지 잘난척하면 완젼 재수없는  되는건데속도 간장 종지보다 더 작아보이고매력이라고는 눈씻고 찾아 볼 수가 없는 대머리이고멋져보이는게 하나도 없는 를다눈에 보임다드러남  어허이 벗겨져서 싫은거 아닙니다 말을 싸가지 없게 해서 싫어 하는 겁니다,1
김어준의 다스뵈이다 257회 VIP2 김건희 총선과 한동훈 곶감 한국,박원순을 믿는 사람들  홈페이지  httpwwwtrustwonsooncom 유튜브 채널  httpswwwyoutubecomTrustWonsoon0709  우리가 윤써걸김거니 공동정권을 허락한적 있습니까 헌법위반이고 이들을 강제퇴진 시켜야할 이유 입니다이들을 감옥 으로  박원순시장의 명예회복을 위해  후원하겠습니다 감사합니다  김어준 총수와 늘 행복한 불금 FOREVER  김준형 원장님 진심으로 존경합니다  삐소장님 김태형 소장님 오랫만에 다뵈오셔서 덕분에 많은 위로 말씀 감사합니다  굥서결 접대부2 한뚜껑 사라지길 소망해요  박원순 시장님을 믿고 사실이아닌일로 고통당하지않게 오해받지않게 당에서 힘이 되줄테니 풀어가자고 했었으면  그런선택을 하진않으셨지않았을까    당과 주변인들에게 피해를 끼치지않으려 상처받을수밖에없는 상황을 혼자 다짊어지고 가신거라고 지금까지 생각하고있어서 마음에 상처로 남아있는데다큐로 제작하고있다는 소식들으니 너무 반갑네요응원합니다 회원이되겠습니다 감사드려요    ,1
김어준의 다스뵈이다 238회 천공의 세상에이런일이 한중회담의 내막 빛이 움직였다,나는 이재명과 정치공동체다  검사출신들은 정치 공직에 진입금지법을 만들어야한다  독일에 삽니다 희생자 명단과 사진이 없이 하는 합동 장례식 이야기를 지인들에게 했더니 다들 경악을 금치 못합니다 사실 믿지 않는 다고 해야 할거예요 있을 수 없는 일이라고 입을 모아 이야기 하더라구요  1개중대 삼각지에서 보수유튜버보호하고있었는디 걸어서 10분이면 이태원으로 이동가능했네요 아크로비스타에 빈집경비 2개중대 유가족에 장례와 절차에대한 최고예우제공 그리고 철저한수사는 필요하지요 국정조사 특검 꼭 필요합니다 이태원참사희생에 눈물이납니다 진심으로 애도합니다 다스뵈이다김어준공장장님 항상 감사드립니다  반드시 그날은 온다 중요한 것은 뭘하면서 그날을 맞이하는가 이다 김어준 총수의 말이 위안이 됩니다,1
김어준의 다스뵈이다 325회 김건희 공천개입 탁현민과 평산책방 추석 응급실,배장환 교수님  설명 너무 잘해주십니다 소신있는 모습 너무 멋집니다 계속 나오셨으면 좋겠습니다  김어준 총수님  겸공 알북 다뵈까지 추석 선물 셋트 잘받았어요  평산마을 피해직원분의 쾌유를 바래요 탁현민 비서관 오랫만에 오셔서 좋아요  아 터지는건 울분과 탄식 극복해야지  충북의대 교수님 열정적이시네요 그 진심이 전해집니다  배장환 선생님 정말 우리 곁에서 오랫동안 자리를 지켜주었던 고마운 의사 선생님의 얼굴을 가진 분 그런 분이 죄송하다고 제가 잘 못 했다고 사과하시고 머리를 숙이시는 모습을 보니 눈물이 납니다 버티고 버티다가 사직하신 선생님들의 얼굴이 배장환 선생님의 얼굴 아닐까요 이토록 무너져 버린 후에 다시 지어올릴 때에도 가장 먼저 달려오셔서 보이지 않는 곳에서도 오랫 동안 애써 주실 분들이라고 생각 합니다 다만 너무 늦어서는 안 되겠죠 그 어떤 의사도 사망 선고 이후에는 할 수 있는 일이 없으니까요,1
김어준의 다스뵈이다 279회 이재명을 구속시킨다고 전현희의 불화살 양평종점의 기원,김총수 화이탕  힘내세요이재명대표님  우리의 영웅 전현희위원장님 진심 응원합니다 홧팅 우리가 이긴다  힘내라 이재명  검사들 특수활동비 예산주지 말고 과학연구 예산 복원하라 어준총수 박태웅 의장님 감사합니다,1
김어준의 다스뵈이다 232회 정우성의 승리 박지원의 이빨 자위대의 꼬붕,그린피스 원전말고안전 서명하기 httpsurlkr19iaob  장미쁨 한국원자력 발전 연구원님 장마리 환경운동연합 자문위원님 이번 월성원전에서 원전 오염수 방류가 있었다는데 경악을 금치 못했다고요 아무런 대책도 없다는 인터뷰기 정말 인상적이네요 한국 상황에 맞는 발전을 하다보니 원자력발전을 선택할수밖에 없었다는 사실에 경악을 금치 못하겠고 후쿠시마 원전 오염수 방류가 있고 나서야 위험성을 알았다는게 충격적이네요 경주라면 수학여행지로만 알았는데 사실은 원자력발전소가 있다는 사실은 첨 알았네요 그것도 월성 1호가 균열이 생겨 누수가 되고 있다는 사실이 놀랍네요   스트레이트나 피디수첩같은 곳에서 의료민영화 작업들어가는 거 파헤쳐서 전국민 알게해야합니다  역시 금요일은 다스 뵈이다 요즘 국민의 짐 막말 때문에 짜증나 죽겠어요 어찌나 뻔뻔한지  다들 내일 청계광장에서 만나요  원전안전문제가 정치적이라는 프레임 싸움으로 번져 시민의 적극적인 관심과 서명을 통해서 관철될 수 있는 힘겨운 문제라는 게 너무나 뼈아픈 현실이다 시민의 생명과 국가의 안위가 걸린 심각한 사안인데 문제해결을 위해 전문가들이 발벗고 나서야 당연한 일 아닌가 안전보다 돈을 먼저 생각하는 대똥령이 젤로 문제다 ,1
김어준의 다스뵈이다 97회 고민정 이탄희 그리고 신종 코로나,이탄희판사의 소리가 들린다 지지하고 응원한다  총수님 주기자님 항상 감사드려요  고민정님이탄희님 꼭 당선되시길 응원해요  한일전 압승만이  우리가 살길입니다  모두들 각자의 위치에서 할수있는 모든걸 다해 반드시 승리합시다  김어준 다스뵈이다 80살까지만합시다  22년 11월에서 왔습니다 제가 정치인 팬이 되어  출연하신 영상들을 찾아다니게 될 줄이야 이탄희 의원님 정치해주셔서 감사합니다  고민정 대변인 고생 많이 했나 보다 3년전보다 많이 수척해졌네 꼭 당선되길 ,1
김어준의 다스뵈이다2024총선 291회 연말특집 네덜란드 대사초치의 비밀 영입인재 123호 병립이냐 연동이냐,서울의봄과 김대중 대통령 은 연결이 된다서울의봄과 같이 봐야한다  이건 정기자님께서 법률가 도움을 받아서 네덜란드 정부를 상대로 소송을 해 볼 수 있겠네요 임의동행 동의 여부는 차치하고  현행범도 아니고 통역 도움이나 변호사 조력 안내도 없이 경찰서로 데리고 간 건 다분히 불법 해 보입니다 그래서 더 이슈화를 시키면 언론 자유 등 현지 언론에서도 다루고 이슈화 할 수 있겠네요  서울의소리 정병곤기자님 응원합니다   총수님 응원합니다  역시어준입니다   진정한 진실을 보석을 알아봐주는 멋있으신 어준님 공권력탄압에도 무릅 끓지않고 끝까지 최선을 다하는 정병곤서울의소리기자님  제이컴퍼니 고생하셨습니다,1
김어준의 다스뵈이다 286회 종로 한동훈 홍사훈 개봉박두 길위에 김대중,홍사훈의 경제쇼 채널 바로가기 httpswwwyoutubecomgyeomson01  홍사훈기자의 날 할수 있는 용기에 경의를 표합니다  홍반장님그 용기에 박수를 보냅니다  홍반장의 경제쇼 화이팅  홍사훈님을  계속볼수 있다니 참 기대됩니다  홍사훈기자님 용기내주셔서 감사합니다홍사훈의 경제쇼 늘 청취했는데 이어지니 감사합니다,1
김어준의 다스뵈이다 313회 대통령 사기 당하다 이화영의 참 좋은 변호인들 역풍 없다,안녕하세요 김어준 총수님 항상 건강하시고 응원합니다 최고 파이팅 끝까지 지지합니다 주말 잘 보내시고 월요일 날 만나요  이화영님의 두 변호인들 너무 든든하고 고마워 눈물납니다  김어준 총수님 감사합니다  이재명은 무해하다 그가 살아온 삶의 궤적이 모든 것을 증명한다 시민들이 보호하고 도와주어야한다  사법개혁  언론개혁  반드시 해야한다  22대 민주당국회의원 들 넘넘 멋지다는 매일 시원한 일처리 신난다 신난다 신난다 ,1
김어준의 다스뵈이다 252회 이탈표의 의미 마스터 요다 윤석열의 식민사관,황운하 의원님  저도 대전 중구에요 항상 응원합니다  산프란시스코에서 문재인 대통령님영상 뵈우니 눈물납니다 그때가 그립습니다 매일 한국뉴스보며 희망을 갇고 자랑스러운 한국인임을 느끼게 했읍니다  오늘의 한국뉴스는 두렵습니다   윤석열대통령 얼마나 뒷걸음쳐야 만족해 할까요 한국이 왜 이리 무지 암흑 혼란 속으로 떨어져야 하나요  한국을 살려주세요 김어준 딴지방송 감사합니다  박태웅 열사님 100  공감합니다 무엇보다 기초과학이 더 중요합니다  이러면 이럴수록 이재명대표를 더 지지하게 됩니다 민주당에 회의적이었던 우리 남편 이번에 부결 사태보고 바로 권리당원으로 가입하더라구요 이재명에게 힘을 주고 싶다고요  세상이 미쳤다 미쳐가고 있다,1
김어준의 다스뵈이다 311회 대통령폰으로 누가 통화했나 간첩을 체포해주오 자니,포7대대장님 이 댓글을 보실 수 있을까요 가족분들이라도보신다면 꼭꼭 잘 버티시라 조금만 버티시라 말씀드리고 싶습니다 마음이 너무 안좋습니다 부디 건강하셔야합니다  7포대 대장님 끝까지 버텨주세요 이제 거의 밝혀졌습니다 좌절하지마시고 국민들을 믿고 힘내세요  포병 대대장님 건강하세요 이 또한 다 지나갑니다  꼬옥 진실은 밝혀집니다  포7대대장님 굳건히 버텨주세요 국민의 한사람으로 진실이 만천하에 밝혀지길 기원합니다 응원합니다  포 7대대장님 혼자가 아님을 꼭 기억해 주세요 힘들지만 꿋꿋이 버텨주세요 많은 국민들이 응원합니다 진실은 반드시 이기고 어둠을 이기고 밝음이 이길겁니다,1
총선 특집 1호 105회 이해찬 더불어 집안 그리고 사지 험지,이해찬 대표님  건강이 안좋아 보여서 가슴이 아픕니다  선거 끝나면 건강부터 챙기셔야 겠습니다 더불어 민주당 화이팅입니다  이해찬 대표님 정치인이면서 대권에 도전하지 않고도 멋지게 마무리 하시네요 아름다운 인생입니다 존경합니다 이해찬 유시민을 보면서 인생에 대해 많은 것을 생각하게됩니다 감사합니다  오영환 후보가 홍보할 때 김총수가 쳐다보고 있는 표정이 너무 웃겨요 무림 고수가 풋풋한 병아리를 흐뭇하게 바라보고 있는 것 같네요   암것두 몰라서 오랜만에 들어왔는디잘 듣고 보고갑니다 결연하네요 김어준씨도 항상 건강하시길 기도합니다  그래서 이탄희 판사님 말씀처럼 재판과정을 모두 녹화하는 법을 만들어야되는겁니다 그래야 검찰과 기레기들의 장난으로 조국장관같은 억울한일이 생기지 않을것 같네요 조국장관님 가족 모두 힘내십시요 진실은  결국밝혀집니다,1
김어준의 다스뵈이다 116회 한명숙 이재명 그리고 대사의 명함,광주 시민이에요 오늘 구 전남도청 운전하면서 지나가는데 많은 분들이 피켓 들고 발포명령자 및 518 진상규명 실시하라는 규탄하고 있었습니다 이번에 꼭 전두화니 재판에서 처벌 꼭 받고 관련자들도 처벌 달게 받게 되는 시발점이 되길 바랍니다   5월 30일 180석으로 압승한 국민 국회가 출범하면 지체없이 언론개혁 검찰개혁 사법개혁 코로나 국난극복 4대 정책 추진해야 한다  이거 내 이잼 입덕 영상임 간만에 다시 보러 옴  한산하던 시장이 사람들로 왁자지껄하고 어떤 물건은 품절일 정도로 재난지원금의 위력이 성공적입니다  행복의기준 이말 넘 와닿는다 나이 들수록 소박해지더라 젊을때 많이 벌어 많이 쓰고싶고 나이들면 옮겨다니지않을 내집하나있고 몸만 보통으로 건강하면 소소하게 살고싶은 맘이 든다,1
김어준의 다스뵈이다 250회 수익창출 당했다 ChatGPT 1부 역풍과 육포,지금 대한민국은 윤석열참사를 겪는 중  챗지피티 강연에 푹 빠져드네요  김어준 겸손 화이팅 민주당  이재명 화이팅  김어준 응원합니다 힘내세요  조민양  인터뷰를 보고 저는 오히려 위안을 받았습니다   조국의시간  조민의시간 당당히  그리고  자랑스럽네요  민주당 독해집시다  이재명 지켜야 한다  입법권으로 윤석열 폭거를 막아주세요,1
