url,title,channel_name,comment, label
hapvYocLsMc,민주당 권리당원 비중 확대 #이슈 #정치 #민주당 #권리당원 #대의원,Live Wire,재명이는안돼요 나라이지경으로 끌고간인간석열이하고 재명이입니다 민주당 정신차려요,정치
lm6c7CEJkIA,함정취재라고? 이게 왜? #이슈 #정치 #김건희 #민주당 #국민의힘,Live Wire,부부가 욕심이 너무 많은것같아요.,정치
nFTrZO5dQtg,🔥#트럼프 #바이든 #미국 #한국 #윤석열 #대통령 #정치 #사회 #국제 #위대한생각  #ktntv  #shorts #케이트렌디뉴스 #뉴스 #이슈,KtN TV,,정치
cfX8pFpzFro,🔥 정치인들이 말하는 수박 ? 🍉 #정치이슈   #정치 #수박 #정치인  #민주당  #풍자 #ktntv  #shorts   #생각브리핑,KtN TV,,정치
-lY0wOPi30g,💥 #ai #기술 #시민참여  #정무위원회  #감각 #융합 #정치 #경제 #이슈  #케이트렌디뉴스  #ktntv  #shorts,KtN TV,,정치
cgLMNxY6a08,기레기들아~~ 적당히 해라...#이슈 #정치 #윤석열 #기레기,Live Wire,더러워 먹던 젓가락으로 판매 상품은 잡네 ||| 아휴 할말이없다 ||| 왕이잖아. 큰왕  천궁. ||| 입벌구 쉑끠잔오? ||| 젓가락질 하나만 봐도 남생각을 하는지 알 수 있지,정치
9QAEalrUeeM,대국민사과하면 그냥 끝날 일 아님? #이슈 #정치 #윤석열 #윤석열장모,Live Wire,,정치
DwxhMf_myac,🔥정치와 경제사이?!! #빈부격차 #카르텔 #정치 #경제 #사회 #문화  #케이트렌디뉴스  #ktntv  #shorts  #이슈  #트렌드  #생각브리핑 #위대한생각,KtN TV,,정치
6CNsnwHns18,엑스포 유치 세금 누가 해 처먹었나 #이슈 #정치 #매불쇼 #변희재,Live Wire,53억PT 우하하하. 20만원이면 만들수 있는것. ||| 특수부 뭐하나 수사해야지 😢 ||| 그 증거 ~~ 내년 엑스포 예산이5억 책정 했단다 ~ 2000 억 다음 3000억 다음5억 지랄들좀 그만해라  장동건이 그랬다 고마해라 마이 묵었다아이가 ||| 5700억이나!! 세상에!~~~~ ||| 나는 엑스포 유치 안되길 바란 한사람 ! 지금 한국은 돈 아껴서 실속을 차려야 하는데 쓰잘때기 없이 엑스포고 올림픽이고 국제행사 맡을때가 아니라 본다.그냥 사우디가서 경제외교 잘해서 수주 많이 따오는게 알짜라고 본다.,정치
qOd_WCA_VI4,방심위 이게 왜 경고야?  #이슈 #정치 #김어준 #방심위,Live Wire,,정치
sKVqlKnL_lM,[정치와이드] 끊이지 않는 가짜뉴스들…해법은?,MBN News,"김어준 세월호 생태탕 한두번이 아님니다 입만열면 거짓말 절때 용서하면 안됩니다 반드시 법적으로 처벌해야합니다 ||| 이미 많이 늦었지만 더이상은 미룰 수 없습니다.   본보기를 확실히 보여줘 법치가 살아있음을 확인시켜, 또 다른 가짜 선동꾼들이 설치지 못하게 해야합니다. ||| 가짜뉴스 본산지. 이번에는 단죄로 다스려주세요. 가짜뉴스 제조기는 기계를 부셔버려야 끝납니다. 절대 봐주지 말고 최고형법으로 처리! ||| 가까 뉴스는 한 개인으로부터 사회와 국가를 흔드는 아주 큰 죄, 역적이기 때문에 상응하는 벌을 주어서 다시는 이런 일이 없도록 바로 잡아야합니다. 꼭 엄벌, 큰 벌을 줘야합니다. ||| 의원님 절대용서 해서는안됨니다 법적으로 처벌해야 이런 괴담선동뿌리 뽑아야 합니다",정치
p43tadZhPRY,💥 #위대한 #생각 #트렌드 #참여연대 #윤석열 #대통령  #퇴행 #윤석열정부 #여론조사 #정치 #경제 #뉴스 #이슈 #ktntv   #shorts,KtN TV,,정치
lp25lZ7fAqc,🔥 중재는 이거쥐 ?!  #국민의힘 #더불어민주당 #정의당 #삼권분립  #토크 #경제 #정치 #사회 #이슈 #윤석열대통령 #일본  #생각브리핑   #ktntv   #shorts,KtN TV,,정치
USyU92fBz1w,🔥 05.23 #노무현 #대통령 #14주기 #역사 #진보 #정치 #더불어민주당 #노무현대통령#역사는진보합니다 #이슈 #ktntv  #shorts,KtN TV,,정치
b2xg-6nCCWI,🚨🔥⬆️  #간호사법 #경제 #최저임금 #인권변호사 #변호사 #윤석열정권 #윤석열대통령   #트렌드 #사회 #정치   #이슈 #ktntv  #shorts,KtN TV,,정치
NMcrnYvsBvA,홍준표가 생각하는 보수진보 #shorts,TV홍카콜라,홍준표VS유시민 100분 토론 하이라이트 3편 보러가기! 👉 https://www.youtube.com/watch?v=R4EJZljXvzI ||| 언제부터 국보법 폐지에 전국민 25만원씩 살포하는게 평등이냐 ||| 얼마나 평등한 사회를 원하길래 공산화까지 가려하는가 적어도 자본주의 민주주의 국가에서는 평등보다는 자유를 우선시해야한다 ||| 민주당이 평등???ㅋㅋ  법치무력화 시키고 재판도 거부하고 지들 억대연봉이나 올리고  입법 장악해 권력 휘두르는게 평등???ㅋㅋㅋㅋ ||| 자유가 있어야 숨도쉬고 열심히 일할수있는  꿈이 생깁니다😅,정치
aGhVyATMbyE,구리시민 일침 '지금 민주당은 좌파에요 무조건 반대만 하지말고 협조도 해야해요' #인터뷰 #shorts #여론조사,나라사랑 청년정치TV,"국회의원 특권폐지 헌법개정 100만 서명에 동참해주십시오! https://coexistcitizens.org/apply?referrer=nacheongtv  링크가 클릭되지 않는 경우 나청TV 프로필 사진을 눌러 채널 홈에 있는 파란색 링크를 눌러주세요👍 감사합니다! ||| 좌파든 우파든 비리범죄자는 일반인과 똑같은처분을 내려야한다 ||| 우파,좌파가 문제가 아니고 핵심은 자격없는 국개의원이 모두라는것이다. 국개의원 명예직으로 하는것이 영구적인 답이다 ||| 국회의원들 무임금 명예직으로 해야한다. ||| 이 시민분의 목소리가 국민에 목소리다 지들만 모르고있으니 원 쯧쯧",정치
dT6xGgMQCuA,대한민국의 진보와 보수의 현주소는 어디일까? #한국정치리부트  #신진욱 #이세영 #메디치미디어 #shorts,메디치미디어,이건 뭐 프레임 자체가 편헙하구만  객관적인척 하면서 좌파 편을 드네,정치
48I99XgqvT4,"보수 진보 떠나 팩트는 당무 개입! (f. 서정욱, 윤석열)",스픽스,이 분 멋있네!! 원래 보수가 저런 마인드여야 하는데~ ||| 보수 진보 상관없이 팩트의 문제. 이게 진정한 보수지. ||| 팩트에 진보 보수가 어디있습니까  정말 옳은 소리입니다 ||| 팩트에 보수 진보가 어딨읍니까 ||| 서정욱변호사님 법률가로서 확실하신대답 부꾸러운 대한민국대통령 나라 가구렁통에 빠지기 전에 조치을 해야 되지안나요,정치
s2vgGiknemU,심리학적으로 진보와 보수를 구분하는 ‘이것’ #김경일 #shorts,SBS D FORUM (SDF),"[SDF2022 – 김경일 강연 풀영상] 👉 https://youtu.be/9QwXEl3dZ2c ||| 약자가 착취 당했을 때 혐오를 느끼는 그것을 이용해 먹는 좌파 정치인들 결국 이용해서 권력을잡고 그들을 영원한 약자로 묶어두고  착취함 ||| 사회질서와 상식을 지금 누가 무너뜨리고 있는가? 그들이 보수도 아니라는 고마운 말씀 감사합니다. ||| 요 20-30년 동안 갈등, 혐오, 사회 질서 혼란 등 여러 문제가 많았는데, 2020년대 들어서 이런 갈등들이 극에 치달리는듯😢 보수든 진보든 이런 갈등 조장에 능숙하고 지들 진영 배불리는 일들만 하는게 참.. 이런 방송들 보면 개인적으러 생각할때 원점을 다시 돌아보게 하는데 우리 국민들한테는 필요한 뱡송인듯 합니다 ||| 진보보수 그 이전에 상식 비상식이 먼저 구분해야할 시대가 되었음. 일단 개인과 파벌을 위해서 거짓말 하는 모든 인간은 정치판에서 다 쫓아내야 함.",정치
U2GAXSwJPwU,헐!!! 4만 명이나 차이가 난다고?? 4개 사단 병력이상이라고?? #Shorts #이인애의정치루킹,이인애의 정치루킹,쇼츠 영상 자세히 보기! https://youtu.be/2DkBz-priGs?feature=shared  영상 하단 ▶버튼을 누르시면 풀영상 시청이 가능합니다.,정치
jNlZQSZVUvs,"[100분토론] 어쩌다 보수 홍준표, 어쩌다 진보 유시민",MBC 100분 토론,"홍준표 시장이 논리가 정연해서도 아니고, 유시민 작가가 대단한 통찰을 보여서도 아니다. 그저 말도 안되는 꼬투리 안잡고, 서로 편하게 농담 섞어가면서 상호의 가치관에 접점이 없더라도 상대를 인정하고 인격적으로 대하는 것을 오랜만에 보았기 때문에 기분이 나쁘지 않고 편안했다. 서로 첨예하게 대립하는 쟁점이 없어서인지도 모르지만, 그럼에도 불구하고, 좀 서로 조금씩 양보하고 인정하고 이해하려고 노력하는 모습을 보고싶은 것이야... ||| 어쩌다 보수 어쩌다 진보.. 이말이 왤캐 반가울까요. 인생 너무 심각하게 살지 맙시다.. ||| 수준높은 대화 입니다. 하수들은 끼지 맙시다. ||| 논리적이고 아니고를 떠나서 서로 존중하고 대화를 이어나갈 수 있다는 것 만으로도 좋은 모습이라고 생각합니다 ||| 홍준표가 진짜 고수인게...어차피 토론에서 결론이 안난다는걸 알고 그냥 와서 즐기는 경지에 오름...자기 매력만 발산하고 즐기다가 가는 선택...고수다",정치
y9Mbk0S_Ryo,한국 정치를 근본부터 바꿔야 합니다,진보당 진보TV,진보당 응원합니다 ⭐️  윤희숙 대표님 사랑합니다 감사합니다 ⭐️ ||| 투쟁 ||| 진보당이 잘하자 ||| 진보당 응원합니다 ||| 서민 노동자의 든든한 편 진보당 새로운 진보정치 미래로 나아 갑시다.,정치
dT6xGgMQCuA,대한민국의 진보와 보수의 현주소는 어디일까? #한국정치리부트  #신진욱 #이세영 #메디치미디어 #shorts,메디치미디어,이건 뭐 프레임 자체가 편헙하구만  객관적인척 하면서 좌파 편을 드네,정치
I_qc_XqSmQQ,"[이앤피|원로의품격] 양극단의 한국정치..이정현 ""단식 멈추고 소통 해야""_230919",YTN 라디오,이  정현 전 국회 의원님 말씀 찬성 합니다 ||| 바른 말씀  하십니다.국힘당은 자세가  안됩니다. ||| 이정현 의원님 시원시원합니다 속이시원합니다 ᆢ저는 민주당님입니다 ||| 😊❤ ||| 탄핵,정치
oDeqRsC6QEU,"6/21 (수) 풀영상｜[추미애] 추미애, 한국 정치를 말하다｜[조해진] 김기현 “의원 정수 줄이자”… 선거제 논의 다시 불붙나｜공영방송 & 수신료 일대기｜KBS 230621 방송",KBS 1라디오,"불체포 이전에 윤석열 검찰이 공정하고 공평하게 수사, 조사 하는지 부터 따져봐야 한다고 생각 합니다. ||| 추미애 장관님,정말 반가워요!🙋‍♂️🙋‍♂️🙋‍♂️ 항상 응원합니다!🙇‍♂️🙇‍♂️🙇‍♂️ ||| 방송의 공정성은 여론의 반영 5대5가 아니라 정의와 공정과 냉철한 비판에 몰빵해야 한다. 대한민국의 보수 진보를 떠나서 말 안되는 논리는 무조건 까라!! 붕어 대ㄱ리에서 나오는 논리가 너무 많다. 여론인지 주장인지 모두 논리가 아니라 논란판이다. ||| 추장관님 화이팅 응원합니다 ❤❤ ||| 엑스포 유치 PT에서 지각한것은 안나오나",정치
IIRMAVDVQeg,[김형오 전 국회의장] 현 정치는 한국 정치의 비극?,시사포커스IN플러스,양비론은 곤란하다.  윤은 미친 자이다. 이런 자와 정상인 사람을 같은 수준에서 논하는 것은 의미없다 ||| 김형오 전 의장님께서는 민주당과 어떤 상황에서도 만나서 대화를 하시는분이라 저는 존경합니다.그런데 왜 민주당만 지적하시는 겁니까.국힘의 문제가 더 크다고 봅니다.이재명이 만나서 대화 하자고 피토하는 심정으로 대통께 대화요구 하였읍니다. 왜 그리  한  쪽만 바라보고 말씀 하신지 답답한 원로가 되셨네^이재명만한 대한민국 정치인이 없다고 봅니다.김형오 전의장님께서 자유연맹으로 알고 있는데 그때 면전에서 말씀하신걸 들었습니다.,정치
Veiy4loQvYk,"여야, 봉하마을 총출동...""한국정치, 말로만 국민...실제로는 당리당략""  [앵커리포트] / YTN", YTN,"역사는 더디다. 그러나 진보한다. 노짱님 그립습니다. ||| 당신은 정치할때 안그랬습니까?? 참 뻔뻔하네 ||| 세균맨이 할 소리는 아니다. 본인이 했을때를 전혀 생각 못 하죠? ||| 지금 역사는 더디지도 않고 진보하지도 않네요 ||| 적세균, 양탈슨 악마일뷴.",정치
559kFYDhzhk,"6/14 (수) 풀영상｜[윤여준] 한국 정치의 현주소를 말하다｜[윤희숙] 싱하이밍 발언 파장 속 한중관계 해법｜[박경석]""서울시 보조금 1원도 안 받았다""｜KBS 230614 방송",KBS 1라디오,"이번 정부는 신기하게 긁어부스럼이라는 소리가 계속 떠오르는거 같아요 모든일에 .... 바이든 날리면 부터 시작인듯 ||| 굥 취임 일년에 기억나는것 !!! 1. 술먹는것 2. 한깐죽이 시켜 압수수색 3. 실수와 미일에 아부, 아첨 🤬🤬🤬🤬 ||| 김민하님!감사합니다 ||| 뉴스언박싱도 따로 올려주세요 ||| 전장연 OUT! 시민들을 볼모로 시위를 해서 다수의 사람들에게 불편을 그만 좀 줘라",정치
iUKpZj8WvZ8,"[이앤피] 경제민주화 사라진 한국 경제, 민생 없는 한국 정치... 현주소와 전망은?(김종인 전 국민의힘 비대위원장)",YTN 라디오,"김종인님 존경 합니다 항상 오르신 말씀 잘 경청하고 있습니다 건강하세요 ||| 우크라이나, 이스라엘...전쟁만은 없어야 합니다. 전쟁나면 승리해도 많은 사람이 죽고 폐허가 됩니다. 평화가 곧 승리입니다. ||| 그러고 보니 선거철이 다가옵니다 김종인 전위원장님 아직 정정 하시군요 사람은 뒤 모습이 좋아야 겠지요.   아름답진 못해도 적어도 추하다는 소리는 듣지 말고 갑시다 ||| 김종인씨 언제는 조정훈 40대 경제대통령이라더니 ㅎ ||| 김종인이 진정한 기회주의자...조정훈한테 얼른 사과하고 줄 서시오",정치
BKG14t8zkNE,"한국 정치, 이대로는 안 된다? '선거제 개혁'에 힘 싣는 여야 원로들 - 이재오 국민의힘 상임고문 출연",NATV 국회방송,정치 원로들은 지금 무얼하고 있은지.....,정치
X56OIQ1YQA0,한국 정치 현주소와 문제점.. 챗GPT가 바라본 정치의 해법은? #챗gpt #해법 #정치,OBS 시사,,정치
lh_2J_9Qbyg,"[박성태의 다시보기] '개·연탄가스·바퀴벌레'까지 등장…""한국 정치, 여전히 4류""  / JTBC 뉴스룸",JTBC News,"이준석이 무섭긴 하나 보다 ㅋㅋㅋ 전부 이준석이랑 천하람 후보 공격하는 거 보면 ㅋㅋㅋ ||| 윤핵관들의 조잡한 공격말투. 그런 윤핵관 명찰달고 국회의원선거 출마할 수 있겠나 ? ||| 이번에도 봐라 김정재, 유상범이 먼저 도발 했다. 준석이 징계때랑 똑같은 패턴.. . 그리고 나서 대응하면 같은 당내 의원한테 싸가지가 없네 내부총질을 하네...   지네들이 나경원 집단린치한건 니네들 기준으로 내부총질이 아니라 집단폭력이다. ||| 국힘 윤핵관 간신배들만 없어져도 2류이상의 정치는 될텐데 바퀴벌레 없애기가 쉽지 않지 ||| 선빵필패 ㅋㅋㅌㅋㅋㅌㅋㅋㅋ 개, 바퀴벌레",정치
ou44LRCCexQ,류호정 vs 김병민 '윤석열+한국정치 말하다',매거진동아,웃기네요  이 2사람이 한국정치를  말할자질이 있을까,정치
9hExcERya98,윤석열대통령 대한민국 외교의 이념과 가치 분명히 하라 #정치,Live Wire,,정치
LvNfIS3jBes,김종인 전 국민의힘 비대위원장 “국민은 한국 정치 기대 1도 없다…가려운 곳 긁어줄 새 물결 원할 뿐”,월간중앙,빨리 가셧으면 좋겟다 ||| 당신은 정치인이 아닌가요 ||| 김종인씨 그입좀  다무세요.그것이 나라를  위해 당산이 할수있는 촤선입니다... .쯧쯧 ||| 당신이 제일 문제야. 선거철새... ㅉㅉㅉ. ||| 김  종인 입다물 있으면 좋겠다,정치
-ojfDKbR9pU,'정치의 미학화'는 무엇일까? #한국정치리부트  #신진욱  #이세영 #메디치미디어 #shorts,메디치미디어,,정치
r17TnBQJOLs,"I 유승민 I 한국 정치, 할 말은 한다! I 김준일 I 국민면접관 재등판, 유승민에게 총선이란? I 8/8(화) 김혜영의 뉴스공감",cpbc 뉴스,유승민대표님은 큰일 맡으셔도 초심을 버리지 않을것이라 굳게 믿고 이시간 이후부터 열열히 지지하겠습니다 ||| 정치라는것은 나라의 문제를 해결하는 가장 큰 힘이라고 생각되어 문제를 면밀하게 분석하고 국민들의 시선으로 가장 합리적인 해결책을 제시하는 이성적인 머리 그리고 국민들을 사랑하는 따뜻한 가슴이 있어야 한다는 이상적인 인물을 기다려왔는데 유승민이라는 기적적인 분이 대한민국에 나타났습니다. 그분이 더러운 정치판에서 순탄치 않은 가시밭길에서 고초를 겪고 있지만 가장 위대한 대통령을 얻는 그날을 갖기 위한 과정이라고 생각하고 긴 호흡으로 기다리고 있습니다. 2027년에는 꼭 그날이 왔으면 좋겠습니다. 늘 건강하십시요 !!  감사하고 존경합니다❤ ||| 유승민 의원님 나와 주셔서 감사합니다 바른정당 때 부터 믿고 지지했습니다 존경합니다 화이팅 ||| 유승민의원님 김준일님 멋집니다 상호 긴밀한 관계 쭉 이어가시길 바랍니다 화이팅!!! ||| 유승민 대표님 나라를 위해 꼭 힘을 내어 주세요. 기대합니다.,정치
buwXYqq8KpI,2023 한국 정치를 새롭게 하기 위한 정치 교양 입문서! 《한국 정치 리부트》,메디치미디어,"2023 한국 정치를 새롭게 하기 위한 정치 교양 입문서! 《한국 정치 리부트》 《#그런세대는없다》의 저자, 중앙대 사회학과 교수 #신진욱 교수와 한겨레 신문사 편집국 전국부장 #이세영 기자가 만나 오늘날의 한국 정치에 대해 이야기합니다. 《한국정치리부트》 도서 정보: https://bit.ly/3pAxudL ||| 영상 설명에 한겨레가 현겨레로 오타났어요!",정치
zBRUHEo3n9s,"2023 민주주의랩 컨퍼런스 한국 정치, 어떻게 바꿔야 할까_권지웅 발제_바보야, 문제는 패러다임이야",권지웅의 알권리즘,,정치
1g6p6srXN9k,정치양극화는 왜 일어나는 것일까? #한국정치리부트 #이세영 #신진욱 #메디치미디어 #shorts,메디치미디어,守舊언론과 기레기들의 역할이 컸지요,정치
DRYKU5y3Y2s,"김종인의 인요한 평가 ""한국 정치 타락했다"" [한판승부]",박재홍의 한판승부,"너같은 범죄자가 그동안 여야 비대위원장 을 했다는게 바로 한국정치 타락이지 그리고 아직도 이러쿵 저러쿵 하고있는건 더 충격적이다 ||| 저 분이     윤을 앞잡이 시켜       대한민국을      추악하고 천박한       세상으로            만들었지 !!!       표리부동하고      감탄고토적인      저 분의 삶이다!!!      반드시     퇴출시켜야 할       인물이다!! ||| 국민들께서도 니가 아즉도 정치판에서 기웃거리고 기생하는것이 더 놀라시지 안햇을까나? ||| 뭘 하겠다고 하면 용기를 심어주고 밀어주세요 도움을 못줄망정 왜 비판을 합니까? ||| 웃긴다 삶은소대가리에겐 이런말같은소리도안하던사람이 역시 그쪽사람같다ㆍ 완전 내로남불 언행같다ㆍ 국익및나라망신시킨사람에겐 쓴소리못하더니ᆢ 자기가최고인양하는소리 분수좀알라ㆍ지금 아주잘하고있다 다만, 현재의김기현은 바꿔야한다 이사람같구는 일이안된다ㆍ 김씨님 편히쉬고  끼어들지마시게나ㆍ",정치
hHBUKP3Y6kg,"세습 자본주의 세대 MZ, 한국 정치를 말하다",매거진동아,와 대한민국에서 정치세습되네,정치
8oSHRS2a0zU,"한국 정치·사회는 세렝게티 약육강식"" [말하는 기자들_대중문화_0706]",뉴스토마토,,정치
cSaCtmPoqYs,"'1개월 1순방' 외교정치, 지지율 상승과 관련 있나? [중립기어 전망자들]",동아일보,풀버전: https://www.youtube.com/watch?v=Wa5rehOwyFk&t=2500s ||| 세금으로 세계일주 ㄹㅇㅋㅋ,정치
MoAQSabs_Uo,"정운천 ""석패율 제도 도입해 한국 정치의 고질적인 병폐인 지역주의 극복해야""",시사포커스TV,정운천의원님 참잘하셧고 잘하고 계십니다. ||| 의원수 100명 줄입시다 모든 특권 내려놓는 당만 찍어줍시다 특권 안내려놓는 당은 찍어주지않기 낙선운동 합시다 ||| 전주을 선거 안나간 이유나 밝혀라 ㅠ ||| 국개를없애고..직접정치로가자.국개필요없다. ||| 호남은 선거 왜 하는지 세금 아깝게,정치
Igh60FxGHuI,한국 정치에서 '촛불과 태극기'는 무슨 상징일까? #한국정치리부트 #신진욱 #이세영 #메디치미디어 #shorts,메디치미디어,,정치
QsIMFV2Oqy0,한국 정치에서 제3지대는 왜 나타나는 걸까? #한국정치리부트  #신진욱 #이세영 #메디치미디어 #shorts,메디치미디어,,정치
za1VPzbaccw,한국 정치 속 계급구조는 IMF 이후에 만들어졌다고? #한국정치리부트  #신진욱  #이세영 #메디치미디어 #shorts,메디치미디어,,정치
kfl4sV-HGm8,[한국정치커뮤니케이션학회 토론회] 이준석이 말하는 한국정치 개혁과 총선,폴리뉴스/폴리TV,100 년에 나올까말까 하는 위대한 이준석 대표님 나라 위해 사자분신 하시는 모습으로 2 번 선거 승리 이끈 장수 입니다 감사하고 고맙습니다 화이팅 ~!!!~♡ ||| 잘 봤어요❤ ||| 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻 ||| 우리대표님 부분만 따서 올려주셨네요 ㅎㅎ  감사~ 언제나 맞말만하시는 보수의 보물입니다 ||| 거부할수 없는 미래 이준석 화이팅! 똑똑하고 할말하는 이준석 시원시원하다.,정치
W1b5QTUJYwo,대통령제가 없어지면 한국 정치가 살아날까? [사기자 ep.4-1],Hani21,향나무 듣다가 잠들었습니다🥲 ||| ㅆ ||| ㅈㄹ,정치
E9cTVicIPf4,"도둑 잡았더니 ""징역형""…한국 정당방위 현실 / SBS / 뉴블더",SBS 뉴스,제발 이 세상에 일어나는 모든 강력범죄가 판사들한테만 일어나길 진심으로 바랍니다 ||| 제발 국회ㅇ원들이나 판사들에게도  꼭 이런일들이 이러나주길 기도합니다 ||| 꼭 저런 판결을 내리는 판사들에게 저런 일이 똑같이 일어나기를 기도합니다 ||| 정말로 문제가 많다.. 많은 국민들이 한 뜻으로 이야기 하면 한번쯤은 들어야되지 않겠습니까 힘을 모아서 강하게 처벌할 수 있는 법개정을 요청하시든지 방법을 강구해주시길 부탁드립니다. ||| 우리 판사들 제발 똑같은 일이 일어나도록 해주세요❤🙏🙏,정치
QFFhOjMckIo,[국회방송 생중계] 정관용의 정책토론-시행 1년 중대재해처벌법 개정 필요한가? (23.2.9),NATV 국회방송,정진우 교수님! 산안법에도 있지만 안지키고 있으니까 사업주에게 지키고 있는지 확인하라는 것이 중대재해처벌법의 목적입니다. ||| 현재 건설현장에서는 안전관리는 열심히 하고있는 것으로 보이지만 실질적으로 법에서 정한 안전보건관리체계는 전혀 구축되어 있지 않습니다 ||| 처벌없이 예방시스템이 가능합니까? 처벌한다고 해도 안지키고 있는데? ||| 정진우 교수님은 법이 만들어지면 서류만 많아지고 현장의 안전관리는 소홀해 진다고 하는데요. 지금 현장에서  의 불필요한 서류는 안전보건관리체계가 구축되지 않은 상태에서 안전관리자가 가짜서류를 양산하고 있기 때문일 뿐입니다. ||| 정진우 교수님! 교수님이 현장을 제대로 보고있지 않네요. 저는 건설현장 15년 경력의 안전관리자입니다. 산업안전보건법이 제정된지 40년이 넘었지만 아직까지도 안전보건관리체계가 구축되고 있지 않습니다. 그래서 사업주에게 현장에서 안전보건관리체계가 구축되어 있는지 확인하라는 것입니다.,정치
t78mgW9OY08,'당심'에 올인?...정책 토론 실종에 비방전만 / YTN, YTN,법으로 비방  못하게 해라 배운사람이 초딩보다 못하면 쓰나 비우세 천번하기 쓰기 말하기 시키자 ||| 국짐 수준이 그렇지 뭐.... 어제오늘 일이야??? ㅎㅎ ||| 뭐하러  전당대회까지? 그냥 윤이 임명하고  바지사장 시키면 되지 ||| 참담.... ||| 지들끼리 잘논다 ㅋㅋㅋㅋ,정치
DaJMDo9VDn0,※낯섦주의※ 김건희·천공 얘기 말고 건설적인 정책 토론하는 국회 #shorts / 스브스뉴스,스브스뉴스 SUBUSUNEWS,"나머지 늙어빠진 의원들 제발들 좀 보고 배우세요. 국민들은 말 마다 ’시민, 국민‘ 붙여 사적인 감정을 품으며 감성팔이하는 비논리적인 쓰레기 발언들을 원하는게 아닙니다. ||| 아 이런일을 하는거 였군요 맨날 싸워서.. ||| 여야 의원님들 법무부장관, 류의원 보고 배우길 그만좀 쌈박질해라🙏🙏 ||| 법무장관은 저런일을하는군요 ||| 스브스가 김건희 천공 얘기를 싫어합니다.",정치
OPSuCKD-BsI,['백토' 이 뉴스] '아.. 이런 토론도 가능하구나!' 손석희가 떠올린 최고의 순간 (2023.04.12/MBC뉴스),MBCNEWS,"와 2개월하고 평가 ㄷㄷ 그걸 또 대본없이 시민들이랑 하는거봐 그냥 지금이랑 아예다르다 ||| 노무현 대통령, 노회찬 의원, 신해철 씨가 나오던 100분 토론은 참 볼 가치가 있었습니다. 참 그립네요. 유시민 작가님의 토론을 볼 수 있는 100분 토론이 참 귀한 시간이라는 걸 한 전 더 느낍니다.❤ ||| 2024.12.3.계엄령 후 영상보는분들 손✋ 고인이 되신 세분 너무 보고싶습니다 ||| 저때는 몰랐지. 저렇게 토론하고 이야기 나누는게 귀하고 소중한 시간이었음을. 시간이 지나면 무조건 좋아지는 줄 알았지. 피 땀 눈물 없이는 이뤄진 민주화는 과분한 사치라는걸 이제야 알겠네 ||| 멋진분들은 다 고인이 되었구나.... 안타깝습니다...",정치
KCOSqCBhaCo,[100분토론] 홍준표의 '대통령의 정치적 결단과 정치력',MBC 100분 토론,정치력없는 대통령ㅋㅋㅋ 을 뽑았어요~  빵빵터지네~ ||| 돌려까기가 아니라  이정도면 돌려차기지 그것도 아구창을 작살내는 수준이다 ||| 이러고 상임고문 짤린게 레전드 ㅋㅋㅋ ||| 돌려까기 예술입니다 ㅋㅋ 아주 속이다 시원해 ||| 이거 때문에 짤렸나 ㅋㅋㅋㅋㅋㅋ,정치
wHe5IJiDRyk,[한판승부] 이재명 체포동의안 진중권VS조상호 불타오르는 토론!,박재홍의 한판승부,"참 대가리도 눈빛도 새치혀도 너무도 강렬히 뻔뻔하다 ||| 여론조작.부정선거,뿌리부터 뽑아야함 ||| 총선으로 심판한다이제 ||| 50 억 퇴직금이 무죄인  세상에서 정당한 재판이 될까? ||| 그냥 냅둬라 총선 때 다 발라내자",정치
7Ields1m3mU,"[100분토론] 증오정치, 혐오정치와 찰떡인 검사정치! 이탄희 더불어민주당 의원",MBC 100분 토론,분석력이 뛰어난 분이십니다. 이분은 최고 ||| 새로운 선거제도를 도입해야 할 때라고 생각합니다 ||| 정말 맞는 말씀입니다 ||| 똑똑한 사람들은 역시 본질파악을 잘해 ||| 요즘 시국에 이탄희의원님이 자꾸 생각 납니다. 하루빨리 국회로 돌아오셔서 힘을 보태주세요!!!,정치
hUQFXaCZxTU,[100분토론] 출산율 0.78과 주진형의 생각,MBC 100분 토론,"저출산은 젊은 세대의 이기심이 아니라 수십년간 기이한 구조로 지속되어온 사회의 결과물이다 ||| 맞는 말입니다. 저 ""380조""라는 타이틀이 정부 입장에서는 ""우린 할만큼 했다. 그만한 예산을 썼는데 너희들이 안 낳는 거다.""라는 암시입니다. 하지만 저 분은 ""아니다! 너흰 다른나라보다 예산을 적게 쓴거다! 그리고 똑바로 써라!"" 라고 말하는 겁니다. ||| ㅋㅋㅋㅋㅋ진짜 맞는말입니다 380조나썼다는데 그돈들은 정작 국민들은 체감을느끼지못했다는건 문제가많다는거고 가스라이팅밖에안되는 정부의 변명뿐인거죠 ||| 그러니까…저출산 때문에 돈을 몇 백조 썼다고 난리치는데 그게 다 거짓말이라는 거. 다른 데 쓴 돈도 다 항목을 저출산으로 올리는 꼼수를 쓰고 있다. 이래 놓고 돈을 그렇게 퍼부었는데 왜 출산율이 안 오르냐고 국민들 탓하고…참 어이가 없다 ||| 저출산은 젊은 세대의 이기심이 아니라 기득권층의 이기심에 대한 젊은 세대의 답이다.",정치
